,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-04-02,-0.09998100,-0.09998100,0.02440292,0.00000000,none,False,0.00436778,none,False,0.00000000,none,False,0.18639548,-0.09998100
2025-04-03,-0.09998750,-0.09998750,-0.07357312,0.00000000,none,False,0.00436611,none,False,0.00000000,none,False,0.19124597,-0.09998750
2025-04-04,-0.09986910,-0.09986910,-0.04961392,0.00000000,none,False,0.00436447,none,False,0.00000000,none,False,0.19395361,-0.09986910
2025-04-07,-0.09999960,-0.09999960,-0.04230880,0.00000000,none,False,0.00436283,none,False,0.00000000,none,False,0.17169272,-0.09999960
2025-04-08,-0.09992680,-0.09992680,0.07074189,0.00000000,none,False,0.00436123,none,False,0.00000000,none,False,0.16747242,-0.09992680
2025-04-09,-0.09999160,-0.09999160,-0.06040174,0.00000000,none,False,0.00435964,none,False,0.00000000,none,False,0.16640909,-0.09999160
2025-04-10,-0.09986580,-0.09986580,0.00862538,0.00000000,none,False,0.00435809,none,False,0.00000000,none,False,0.15333416,-0.09986580
2025-04-11,-0.09992270,-0.09992270,-0.06200098,0.00000000,none,False,0.00435653,none,False,0.00000000,none,False,0.14801942,-0.09992270
2025-04-14,-0.09985680,-0.09985680,-0.00860341,0.00000000,none,False,0.00435501,none,False,0.00000000,none,False,0.15332496,-0.09985680
2025-04-15,-0.09998210,-0.09998210,-0.01919221,0.00000000,none,False,0.00435349,none,False,0.00000000,none,False,0.14747130,-0.09998210
2025-04-16,-0.09999360,-0.09999360,0.00000000,0.00000000,none,False,0.00435200,none,False,0.00000000,none,False,0.15287207,-0.09999360
2025-04-17,-0.09996610,-0.09996610,-0.06113856,0.00000000,none,False,0.00435053,none,False,0.00000000,none,False,0.15749571,-0.09996610
2025-04-21,-0.09996610,-0.09996610,-0.01509467,0.00000000,none,False,0.00434907,none,False,0.00000000,none,False,0.16340205,-0.09996610
